7980,Casa Grande Municipal Airport,Casa Grande,United States,CGZ,KCGZ,-7,U,America/Phoenix
7981,Mobile Airport,Mobile,United States,\N,1AZ0,-7,U,America/Phoenix
7982,Buckeye Municipal Airport,Buckeye,United States,BXK,KBXK,-7,U,America/Phoenix
7983,Gila Bend Municipal Airport,Gila Bend,United States,\N,KE63,-7,U,America/Phoenix
7984,McMinn County Airport,Athens,United States,MMI,KMMI,-5,N,America/New_York
7985,Sterling Municipal Airport,Sterling,United States,STK,KSTK,-7,A,America/Denver
7986,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL,KRWL,-7,A,America/Denver
7987,Mackenzie Airport,Mackenzie British Columbia,Canada,\N,CYZY,-8,A,America/Vancouver
7990,Essex County Airport,Caldwell,United States,CDW,KCDW,-5,A,America/New_York
7991,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,KAIZ,-6,A,America/Chicago
7998,Thomasville Regional Airport,Thomasville,United States,TVI,KTVI,-5,A,America/New_York
7999,Henderson Executive Airport,Henderson,United States,HSH,KHND,-8,A,America/Los_Angeles
8000,Gostomel Airport,Kiev,Ukraine,GML,UKKM,2,E,Europe/Kiev
8005,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,-5,A,America/New_York
8006,Landshut Airport,Landshut,Germany,\N,EDML,1,E,Europe/Berlin
8007,Itzehoe/Hungriger Wolf Airport,Itzehoe,Germany,\N,EDHF,1,E,Europe/Berlin
8029,Radom Airport,RADOM,Poland,RDO,EPRA,1,E,Europe/Warsaw
8030,Phoenix Deer Valley Airport,Phoenix ,United States,DVT,KDVT,-7,A,America/Phoenix
8031,Calgary / Springbank Airport,Calgary,Canada,\N,CYBW,-7,A,America/Edmonton
8032,Golden Airport,Golden,Canada,\N,CYGE,-7,A,America/Edmonton
8033,Revelstoke Airport,Revelstoke,Canada,YRV,CYRV,-8,A,America/Vancouver
8034,Republic Airport,Farmingdale,United States,FRG,KFRG,-5,A,America/New_York
8035,Allstedt Airport,Allstedt,Germany,\N,EDBT,1,E,Europe/Berlin
8038,General Freire Airport,Curico,Chile,\N,SCIC,-4,S,America/Santiago
8039,Peine-Eddesse Airport,Peine,Germany,\N,EDVP,1,E,Europe/Berlin
8042,South Texas Regional Airport at Hondo,Hondo,United States,\N,KHDO,-6,A,America/Chicago
8043,Zhongwei Shapotou Airport,Zhongwei,China,ZHY,ZLZW,8,N,Asia/Shanghai
8050,McKinley National Park Airport,McKinley Park,United States,MCL,PAIN,-9,A,America/Anchorage
8051,Lake Hood Airport,Anchorage,United States,\N,PALH,-9,A,America/Anchorage
8052,Prospect Creek Airport,Prospect Creek,United States,PPC,PAPR,-9,A,America/Anchorage
8053,Khwai River Lodge Airport,Khwai River,Botswana,KHW,FBKR,2,N,Africa/Gaborone
8054,Spremberg-Welzow Airport,Welzow,Germany,\N,EDCY,1,E,Europe/Berlin
8055,Taichung Airport,Taichung,Taiwan,TXG,RCLG,8,N,Asia/Taipei
8062,Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,-5,A,America/New_York
8063,Fitzgerald Municipal Airport,Fitzgerald,United States,\N,KFZG,-5,A,America/New_York
8069,Ye Airport,Ye,Burma,XYE,VYYE,6.5,U,Asia/Rangoon
8070,Isla San Felix Airport,Isla San Felix,Chile,\N,SCFX,-4,U,America/Santiago
8075,Shaibah Airport,Shaybah,Saudi Arabia,\N,OESB,3,N,Asia/Riyadh
8076,Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,OMDW,4,U,Asia/Dubai
8077,Aransas County Airport,Rockport,United States,RKP,KRKP,-6,A,America/Chicago
8079,Megève Airport,Verdun,France,MVV,LFHM,1,U,Europe/Paris
8080,Méribel Altiport,Ajaccio,France,MFX,LFKX,1,U,Europe/Paris
8082,Baise Youjiang Airport,Baise,China,AEB,ZGBS,8,N,Asia/Shanghai
8083,Okaukuejo Airport,Okaukuejo,Namibia,OKF,FYOO,1,S,Africa/Windhoek
8084,Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU,FYMO,1,S,Africa/Windhoek
8085,Rotenburg (Wümme) Airport,Rotenburg Wuemme,Germany,\N,EDXQ,1,E,Europe/Berlin
8086,Wipperfürth-Neye Airport,Wipperfuerth,Germany,\N,EDKN,1,E,Europe/Berlin
8087,Osnabrück-Atterheide Airport,Osnabrueck,Germany,\N,EDWO,1,E,Europe/Berlin
8088,Flugplatz Ballenstedt,Ballenstedt,Germany,\N,EDCB,1,E,Europe/Berlin
8089,Flugplatz Hartenholm,Hasenmoor,Germany,\N,EDHM,1,E,Europe/Berlin
8090,Ganderkesee Atlas Airfield,Ganderkesee,Germany,\N,EDWQ,1,E,Europe/Berlin
8091,Nienburg-Holzbalge Airport,Nienburg Weser,Germany,\N,EDXI,1,E,Europe/Berlin
8092,Damme Airfield,Damme,Germany,\N,EDWC,1,E,Europe/Berlin
8093,Borkenberge Airport,Duelmen,Germany,\N,EDLB,1,E,Europe/Berlin
8094,Obermehler-Schlotheim Airport,Obermehler,Germany,\N,EDCO,1,E,Europe/Berlin
8095,Hodenhagen Airport,Hodenhagen,Germany,\N,EDVH,1,E,Europe/Berlin
8096,Grube Airport,Grube,Germany,\N,EDHB,1,E,Europe/Berlin
8097,Tønder Airport,Toender,Denmark,\N,EKTD,1,E,Europe/Copenhagen
8098,Celle-Arloh Airport,Celle,Germany,\N,EDVC,1,E,Europe/Berlin
8099,Uelzen Airport,Uelzen,Germany,\N,EDVU,1,E,Europe/Berlin
8100,Hamm-Lippewiesen Airport,Hamm,Germany,\N,EDLH,1,E,Europe/Berlin
8101,Lüsse Airport,Luesse,Germany,\N,EDOJ,1,E,Europe/Berlin
8102,Porta Westfalica Airport,Bad Oeynhausen,Germany,\N,EDVY,1,E,Europe/Berlin
8103,Brilon/Hochsauerlandkreis Airfield,Brilon,Germany,\N,EDKO,1,E,Europe/Berlin
8104,Hameln-Pyrmont Airport,Bad Pyrmont,Germany,\N,EDVW,1,E,Europe/Berlin
8105,Nordholz-Spieka Airfield,Cuxhaven,Germany,\N,EDXN,1,E,Europe/Berlin
8106,Köthen Airport,Koethen,Germany,KOQ,EDCK,1,E,Europe/Berlin
8107,St. Michaelisdonn Airport,Sankt Michaelisdonn,Germany,\N,EDXM,1,E,Europe/Berlin
8108,Salzgitter-Drütte Airport,Salzgitter,Germany,\N,EDVS,1,E,Europe/Berlin
8109,Karlshöfen Airport,Karlshoefen,Germany,\N,EDWK,1,E,Europe/Berlin
8110,Oldenburg-Hatten Airfield,Oldenburg,Germany,\N,EDWH,1,E,Europe/Berlin
8111,Rinteln Airport,Rinteln,Germany,\N,EDVR,1,E,Europe/Berlin
8112,Münster-Telgte Airport,Muenster,Germany,\N,EDLT,1,E,Europe/Berlin
8113,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,EDXO,1,E,Europe/Berlin
8114,Lüchow-Rehbeck Airport,Luechow,Germany,\N,EDHC,1,E,Europe/Berlin
8115,Klietz/Scharlibbe Airport,Scharlibbe,Germany,\N,EDCL,1,E,Europe/Berlin
8116,Burg Airport,Burg,Germany,\N,EDBG,1,E,Europe/Berlin
8117,Crisp County Cordele Airport,Cordele,United States,\N,KCKF,-5,A,America/New_York
8118,Ormond Beach Municipal Airport,Ormond Beach,United States,\N,KOMN,-5,A,America/New_York
8119,Bad Neuenahr-Ahrweiler Airfield,Bad Neuenahr,Germany,\N,EDRA,1,E,Europe/Berlin
8120,Bad Dürkheim Airport,Bad Duerkheim,Germany,\N,EDRF,1,E,Europe/Berlin
8121,Portland Troutdale Airport,Troutdale,United States,TTD,KTTD,-8,A,America/Los_Angeles
8122,Portland Hillsboro Airport,Hillsboro,United States,HIO,KHIO,-8,A,America/Los_Angeles
8123,One Police Plaza Heliport,New York,United States,\N,NK39,-5,A,America/New_York
8124,Leverkusen Airport,Leverkusen,Germany,\N,EDKL,1,E,Europe/Berlin
8126,Wershofen/Eifel Airfield,Wershofen,Germany,\N,EDRV,1,E,Europe/Berlin
8127,Khost Airport,Khost,Afghanistan,KHT,OAKS,4.5,N,Asia/Kabul
8130,Namtu Airport,Naypyidaw,Burma,NMT,VYNT,6.5,N,Asia/Rangoon
8133,Bend Municipal Airport,Bend,United States,\N,KBDN,-8,A,America/Los_Angeles
8134,Christmas Valley Airport,Christmas Valley,United States,\N,K62S,-8,A,America/Los_Angeles
8135,Burns Municipal Airport,Burns,United States,BNO,KBNO,-8,A,America/Los_Angeles
8136,Prineville Airport,Prineville,United States,PRZ,KS39,-8,A,America/Los_Angeles
8137,Red Bluff Municipal Airport,Red Bluff,United States,RBL,KRBL,-8,A,America/Los_Angeles
8138,Marin County Airport - Gnoss Field,Novato,United States,NOT,KDVO,-8,A,America/Los_Angeles
8139,Lake County Airport,Lakeview,United States,LKV,KLKV,-8,A,America/Los_Angeles
8140,Tillamook Airport,Tillamook,United States,OTK,KTMK,-8,A,America/Los_Angeles
8141,Ontario Municipal Airport,Ontario,United States,ONO,KONO,-7,A,America/Denver
8142,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,DLS,KDLS,-8,A,America/Los_Angeles
8143,Montgomery County Airpark,Gaithersburg,United States,GAI,KGAI,-5,A,America/New_York
8146,Sharana Airstrip,Sharona,Afghanistan,OAS,OASA,4.5,N,Asia/Kabul
8147,Pembroke Airport,Pembroke,Canada,YTA,CYTA,-5,A,America/Toronto
8148,Tsumeb Airport,Tsumeb,Namibia,TSB,FYTM,1,U,Africa/Windhoek
8149,Suffield Heliport,Suffield,Canada,YSD,CYSD,-7,A,America/Edmonton
8152,Blumenau Airport,BLUMENAU,Brazil,BNU,SSBL,-3,S,America/Sao_Paulo
8156,Bolshoye Gryzlovo Airfield,Stupino,Russia,\N,UUDG,3,N,Europe/Moscow
8162,Charlevoix Municipal Airport,Charelvoix,United States,\N,KCVX,-5,A,America/New_York
8165,Mykines Heliport,Mykines,Faroe Islands,\N,EKMS,0,E,Atlantic/Faeroe
8177,Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,-5,A,America/Toronto
8178,Seppe Airfield,Bosschenhoofd,Netherlands,\N,EHSE,1,E,Europe/Amsterdam
8179,St Stephan Airport,St.Stephan,Switzerland,\N,LSTS,1,E,Europe/Zurich
8180,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,SDZY,-3,S,America/Sao_Paulo
8181,IAR Gimbav Heliport,Brasov,Romania,\N,LRBG,2,E,Europe/Bucharest
8182,Flagler Executive Airport,Flagler,United States,\N,KXFL,-5,A,America/New_York
8187,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,-5,A,America/New_York
8188,Dallas Executive Airport,Dallas,United States,RBD,KRBD,-6,A,America/Chicago
8189,Como (Idroscalo - Water Ad) Hidroport,Como,Italy,\N,LILY,1,E,Europe/Rome
8192,Krainiy Airport,Baikonur,Kazakhstan,BXY,UAOL,6,U,Asia/Qyzylorda
8194,Westerly State Airport,Washington County,United States,WST,KWST,-5,A,America/New_York
8195,Block Island State Airport,Block Island,United States,BID,KBID,-5,A,America/New_York
8199,Nightmute Airport,Nightmute,United States,NME,PAGT,-9,A,America/Anchorage
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,-9,A,America/Anchorage
8208,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,BGSC,-1,U,America/Scoresbysund
8209,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,UKWW,2,E,Europe/Kiev
8215,Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,-5,A,America/New_York
8216,La Romaine Airport,La Romaine,Canada,ZGS,CTT5,-4,A,America/Blanc-Sablon
8217,Kegaska Airport,Kegaska,Canada,ZKG,CTK6,-4,A,America/Blanc-Sablon
8218,Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,-4,A,America/Halifax
8219,Silver Springs Airport,Silver Springs,United States,\N,KSPZ,-8,A,America/Los_Angeles
8220,Whiteman Airport,Los Angeles,United States,WHP,KWHP,-8,A,America/Los_Angeles
8221,Madera Municipal Airport,Madera,United States,MAE,KMAE,-8,A,America/Los_Angeles
8223,Trail Airport,Trail,Canada,YZZ,CAD4,-8,A,America/Vancouver
8224,Victoria Airport,Patricia Bay,Canada,\N,CAP5,-8,A,America/Vancouver
8225,Old Arctic Bay Airport,Arctic Bay,Canada,YAB,CJX7,-6,A,America/Winnipeg
8227,Birchwood Airport,Belmopan,Belize,\N,PABV,-9,U,America/Anchorage
8228,Grand-Santi Airport,Grand-Santi,French Guiana,GSI,SOGS,-3,S,America/Cayenne
8229,Maripasoula Airport,Maripasoula,French Guiana,MPY,SOOA,-3,S,America/Cayenne
8230,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,SOOM,-3,S,America/Cayenne
8233,Kanas Airport,Burqin,China,KJI,ZWKN,8,U,Asia/Shanghai
8234,Capurganá Airport,Capurgana,Colombia,CPB,SKCA,-5,S,America/Bogota
8235,Sohag International Airport,Sohag,Egypt,HMB,HEMK,2,E,Africa/Cairo
8236,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,RVY,SURV,-3,S,America/Montevideo
8237,Patos de Minas Airport,Patos de Minas,Brazil,POJ,SNPD,-3,S,America/Sao_Paulo
8238,Bauru - Arealva Airport,Bauru,Brazil,JTC,SJTC,-3,S,America/Sao_Paulo
8239,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,SDOW,-3,S,America/Belem
8240,Redenção Airport,Redencao,Brazil,RDC,SNDC,-3,S,America/Belem
8241,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,-3,S,America/Belem
8242,Bonito Airport,Bointo,Brazil,BYO,SJDB,-4,S,America/Campo_Grande
8243,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,-4,S,America/Campo_Grande
8244,Caçador Airport,Cacador,Brazil,CFC,SBCD,-3,S,America/Sao_Paulo
8245,Carauari Airport,Carauari,Brazil,CAF,SWCA,-4,S,America/Boa_Vista
8246,Urucu Airport,Porto Urucu,Brazil,\N,SWUY,-4,S,America/Boa_Vista
8247,Eirunepé Airport,Eirunepe,Brazil,ERN,SWEI,-4,S,America/Boa_Vista
8248,Concórdia Airport,Concordia,Brazil,CCI,SSCK,-3,S,America/Sao_Paulo
8249,Francisco Beltrão Airport,Francisco Beltrao,Brazil,FBE,SSFB,-3,S,America/Sao_Paulo
8250,Confresa Airport,Confresa,Brazil,CFO,SJHG,-4,S,America/Campo_Grande
8252,Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,-5,A,America/New_York
8253,Umuarama Airport,Umuarama,Brazil,UMU,SSUM,-3,S,America/Sao_Paulo
8254,Diamantina Airport,Diamantina,Brazil,DTI,SNDT,-3,S,America/Sao_Paulo
8255,Fonte Boa Airport,Fonte Boa,Brazil,FBA,SWOB,-4,S,America/Boa_Vista
8256,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,SDCG,-4,S,America/Boa_Vista
8257,Humaitá Airport,Humaita,Brazil,HUW,SWHT,-4,S,America/Boa_Vista
8258,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,SWTP,-4,S,America/Boa_Vista
8259,Oriximiná Airport,Oriximina,Brazil,ORX,SNOX,-3,S,America/Belem
8260,Hotel Transamérica Airport,Una,Brazil,UNA,SBTC,-3,S,America/Fortaleza
8265,Telfer Airport,Telfer,Australia,TEF,YTEF,8,N,Australia/Perth
8266,Gazipaşa Airport,Alanya,Turkey,GZP,LTGP,3,E,Europe/Istanbul
8267,Shank Air Base,Shank,Afghanistan,OAA,OASH,4.5,N,Asia/Kabul
8273,Douglas Municipal Airport,Douglas,United States,\N,KDQH,-5,A,America/New_York
8274,St Lucie County International Airport,Fort Pierce,United States,FPR,KFPR,-5,A,America/New_York
8276,Taunton Municipal King Field,Taunton,United States,\N,KTAN,-5,A,America/New_York
8277,Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,-5,A,America/New_York
8278,Quonset State Airport,North Kingstown,United States,NCO,KOQU,-5,A,America/New_York
8280,Norwood Memorial Airport,Norwood,United States,OWD,KOWD,-5,A,America/New_York
8281,Westfield-Barnes Regional Airport,Westfield,United States,BAF,KBAF,-5,A,America/New_York
8282,Windham Airport,Willimantic,United States,\N,KIJD,-5,A,America/New_York
8283,Orange County Airport,Montgomery,United States,MGJ,KMGJ,-5,A,America/New_York
8284,Capital City Airport,Harrisburg,United States,HAR,KCXY,-5,A,America/New_York
8285,Marshfield Municipal George Harlow Field,Marshfield,United States,\N,KGHG,-5,A,America/New_York
8286,Danbury Municipal Airport,Danbury,United States,DXR,KDXR,-5,A,America/New_York
8287,Boire Field,Nashua,United States,ASH,KASH,-5,A,America/New_York
8288,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,-5,A,America/New_York
8289,Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,-5,A,America/New_York
8290,Fitchburg Municipal Airport,Fitchburg,United States,\N,KFIT,-5,A,America/New_York
8291,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States,\N,20GA,-5,A,America/New_York
8292,Cartersville Airport,Cartersville,United States,\N,KVPC,-5,A,America/New_York
8293,Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,\N,KPYP,-6,A,America/Chicago
8294,Richard B Russell Airport,Rome,United States,RMG,KRMG,-5,A,America/New_York
8295,Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,-6,A,America/Chicago
8296,Knoxville Downtown Island Airport,Knoxville,United States,\N,KDKX,-5,A,America/New_York
8297,Barrow County Airport,Winder,United States,WDR,KWDR,-5,A,America/New_York
8298,Plantation Airpark,Sylvania,United States,\N,KJYL,-5,A,America/New_York
8299,Dalton Municipal Airport,Dalton,United States,DNN,KDNN,-5,A,America/New_York
8300,West Georgia Regional O V Gray Field,Carrollton,United States,\N,KCTJ,-5,A,America/New_York
8302,LaGrange Callaway Airport,LaGrange,United States,LGC,KLGC,-5,A,America/New_York
8303,Baldwin County Regional Airport,Milledgeville,United States,\N,KMLJ,-5,A,America/New_York
8305,Harris County Airport,Pine Mountain,United States,PIM,KPIM,-5,A,America/New_York
8306,Peachtree City Falcon Field,Atlanta,United States,\N,KFFC,-5,A,America/New_York
8308,Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,-5,A,America/New_York
8312,Harry Clever Field,New Philadelpha,United States,PHD,KPHD,-5,A,America/New_York
8313,Darlington County Airport,Darlington,United States,\N,KUDG,-5,A,America/New_York
8314,Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,-5,A,America/New_York
8318,Daniel Field,Augusta,United States,DNL,KDNL,-5,A,America/New_York
8319,Foothills Regional Airport,Morganton,United States,MRN,KMRN,-5,A,America/New_York
8320,Pike County-Hatcher Field,Pikeville,United States,PVL,KPBX,-5,A,America/New_York
8321,Mallards Landing Airport,Locust Grove,United States,\N,GA04,-5,A,America/New_York
8322,Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,-5,A,America/New_York
8323,Compton Abbas Aerodrome,Shaftesbury,United Kingdom,\N,EGHA,0,U,Europe/London
8328,Suprunovka Airport,Poltava,Ukraine,PLV,UKHP,2,U,Europe/Kiev
8331,Aweil Airport,Aweil,Sudan,\N,HSAW,3,U,Africa/Juba
8332,Wau Airport,Wau,Sudan,WUU,HSWW,3,U,Africa/Juba
8333,Humera Airport,Humera,Ethiopia,HUE,HAHU,3,U,Africa/Addis_Ababa
8334,Moyale Airport,Moyale,Kenya,OYL,HKMY,3,U,Africa/Nairobi
8335,Zagora Airport,Zagora,Morocco,OZG,GMAZ,0,U,Africa/Casablanca
8336,Yengema Airport,Yengema,Sierra Leone,WYE,GFYE,0,U,Africa/Freetown
8337,Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,GFGK,0,U,Africa/Freetown
8340,Turukhansk Airport,Turukhansk,Russia,THX,UOTT,7,N,Asia/Krasnoyarsk
8341,Podkamennaya Tunguska Airport,Bor,Russia,TGP,UNIP,7,N,Asia/Krasnoyarsk
8342,Fort Worth Alliance Airport,Fort Worth,United States,AFW,KAFW,-6,A,America/Chicago
8343,East Troy Municipal Airport,East Troy,United States,\N,K57C,-6,A,America/Chicago
8344,Kolpashevo Airport,Kolpashevo,Russia,\N,UNLL,7,N,Asia/Krasnoyarsk
8347,Ali Al Salem Air Base,Kuwait,Kuwait,\N,OKAS,3,A,Asia/Kuwait
8348,Renmark Airport,Renmark,Australia,RMK,YREN,9.5,O,Australia/Adelaide
8349,Leigh Creek Airport,Leigh Creek,Australia,LGH,YLEC,9.5,O,Australia/Adelaide
8350,Warburton Airport,Warburton Community,Australia,\N,YWBR,8,O,Australia/Perth
8351,Cunderdin Airport,Cunderdin,Australia,\N,YCUN,8,O,Australia/Perth
8352,Rottnest Island Airport,Rottnest Island,Australia,RTS,YRTI,8,O,Australia/Perth
8353,Forrest Airport,Forrest,Australia,FOS,YFRT,8,O,Australia/Perth
8354,Ballarat Airport,Ballarat,Australia,\N,YBLT,10,O,Australia/Hobart
8355,Keewaywin Airport,Keewaywin,Canada,KEW,CPV8,-6,A,America/Winnipeg
8356,Marathon Airport,Marathon,Canada,YSP,CYSP,-5,A,America/Toronto
8357,Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,CYHF,-5,A,America/Toronto
8358,Hornepayne Municipal Airport,Hornepayne,Canada,YHN,CYHN,-5,A,America/Toronto
8359,Kirkland Lake Airport,Kirkland Lake,Canada,YKX,CYKX,-5,A,America/Toronto
8360,Manitouwadge Airport,Manitouwadge,Canada,YMG,CYMG,-5,A,America/Toronto
8361,Wawa Airport,Wawa,Canada,YXZ,CYXZ,-5,A,America/Toronto
8362,Manitoulin East Municipal Airport,Manitowaning,Canada,YEM,CYEM,-5,A,America/Toronto
8363,Slate Falls Airport,Slate Falls,Canada,\N,CKD9,-6,A,America/Winnipeg
8364,Collingwood Airport,Collingwood,Canada,\N,CNY3,-5,A,America/Toronto
8365,Brantford Municipal Airport,Brantford,Canada,\N,CYFD,-5,A,America/Toronto
8366,Lawrence Municipal Airport,Lawrence,United States,LWC,KLWC,-6,A,America/Chicago
8367,Wellington Municipal Airport,Wellington,United States,\N,KEGT,-6,A,America/Chicago
8379,Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,-5,A,America/New_York
8380,Mallacoota Airport,Mallacoota,Australia,XMC,YMCO,10,U,Australia/Hobart
8381,Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,ULH,OEAO,3,N,Asia/Riyadh
8394,Shelby County Airport,Alabaster,United States,\N,KEET,-6,A,America/Chicago
8395,Yuendumu Airport,Yuendumu ,Australia,YUE,YYND,9.5,O,Australia/Darwin
8397,Sky Ranch At Carefree Airport,Carefree,United States,\N,18AZ,-7,N,America/Phoenix
8401,Lombok International Airport,Praya,Indonesia,LOP,WADL,8,N,Asia/Makassar
8403,One Hundred Mile House Airport,One Hundred Mile House,Canada,\N,CAV3,-8,A,America/Vancouver
8404,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,ZMH,CZML,-8,A,America/Vancouver
8405,Glasgow City Heliport,Glasgow,United Kingdom,\N,EGEG,0,E,Europe/London
8406,Yarram Airport,Yarram,Australia,\N,YYRM,10,O,Australia/Hobart
8407,Handan Airport,Handan,China,HDG,ZBHD,8,N,Asia/Shanghai
8409,Indianapolis Metropolitan Airport,Indianapolis,United States,\N,KUMP,-5,A,America/New_York
8410,London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,-5,A,America/New_York
8412,Simmons Army Air Field,Fredericksburg,United States,FBG,KFBG,-5,A,America/New_York
8414,Modlin Airport,Warsaw,Poland,WMI,EPMO,1,E,Europe/Warsaw
8417,Jixi Xingkaihu Airport,Jixi,China,JXA,ZYJX,8,N,Asia/Shanghai
8419,Jeongseok Airport,Seogwipo,South Korea,JDG,RKPD,9,U,Asia/Seoul
8423,Gimli Industrial Park Airport,Gimli,Canada,YGM,CYGM,-6,A,America/Winnipeg
8426,Matheson Island Airport,Matheson Island,Canada,\N,CJT2,-6,A,America/Winnipeg
8427,Tura Mountain Airport,Tura,Russia,\N,UNIT,7,N,Asia/Krasnoyarsk
8428,Beloyarskiy Airport,Beloyarsky,Russia,EYK,USHY,5,N,Asia/Yekaterinburg
8430,John H Batten Airport,Racine,United States,RAC,KRAC,-6,A,America/Chicago
8431,Cesar Lim Rodriguez Airport,Taytay,Philippines,RZP,RPSD,8,U,Asia/Manila
8432,Gera-Leumnitz Airfield,Gera,Germany,\N,EDAJ,1,E,Europe/Berlin
8435,Kasimovo Airfield,Saint-Petersburg,Russia,\N,XLLN,3,N,Europe/Moscow
8438,Terlet Glider Field,Arnhem,Netherlands,\N,EHTL,1,E,Europe/Amsterdam
8442,Shigatse Air Base,Shigatse,China,RKZ,ZURK,8,N,Asia/Shanghai
8443,Redlands Municipal Airport,Redlands,United States,\N,KREI,-8,A,America/Los_Angeles
8445,Flabob Airport,Riverside,United States,\N,KRIR,-8,A,America/Los_Angeles
8446,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,-8,A,America/Los_Angeles
8459,Oerlinghausen Airport,TELGTE,Germany,\N,EDLO,1,E,Europe/Berlin
8460,Jack Edwards Airport,Gulf Shores,United States,GUF,KJKA,-6,A,America/Chicago
8461,General Villamil Airport,Isabela,Ecuador,IBB,SEII,-6,N,Pacific/Galapagos
8462,Balzers Heliport,Balzers,Switzerland,\N,LSXB,1,E,Europe/Vaduz
8467,Flugplatz Punitz,Punitz-Guessing,Austria,\N,LOGG,1,E,Europe/Vienna
8468,Khmelnytskyi Airport,Khmeinitskiy,Ukraine,HMJ,UKLH,2,E,Europe/Kiev
8469,Hiroshimanishi Airport,Hiroshima,Japan,HIW,RJBH,9,N,Asia/Tokyo
8472,Yalata Mission Airport,Yalata,Australia,KYI,YYTA,9.5,O,Australia/Adelaide
8473,Hazleton Municipal Airport,Hazleton,United States,HZL,KHZL,-5,A,America/New_York
8474,Greater Cumberland Regional Airport,Cumberland,United States,CBE,KCBE,-5,A,America/New_York
8475,Sugar Loaf Shores Airport,Key West,United States,\N,7FA1,-5,A,America/New_York
8476,Wyndham Airport,Wyndham,Australia,WYN,YWYM,8,U,Australia/Perth
8477,Bob Quinn Lake Airport,Bob Quinn Lake,Canada,YBO,CBW4,-8,U,America/Vancouver
8480,Msembe Airport,Msembe,Tanzania,\N,HTMR,3,U,Africa/Dar_es_Salaam
8482,Grabtsevo Airport,Kaluga,Russia,KLF,UUBC,3,N,Europe/Moscow
8493,Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,-6,A,America/Chicago
8494,Price County Airport,Phillips,United States,\N,KPBH,-6,A,America/Chicago
8495,Monroe Municipal Airport,Monroe,United States,\N,KEFT,-6,A,America/Chicago
8496,Joliet Regional Airport,Joliet,United States,JOT,KJOT,-6,A,America/Chicago
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,United States,VYS,KVYS,-6,A,America/Chicago
8499,Jackson County Reynolds Field,Jackson,United States,JXN,KJXN,-5,A,America/New_York
8500,Fuerstenwalde Airport,Furstenwalde,Germany,\N,EDAL,1,E,Europe/Berlin
8501,Eberswalde-Finow Airport,Eberswalde,Germany,\N,EDAV,1,E,Europe/Berlin
8502,Joseph A. Hardy Connellsville Airport,Connellsville,United States,\N,KVVS,-5,A,America/New_York
8503,Bedford County Airport,Bedford,United States,\N,KHMZ,-5,A,America/New_York
8504,Wings Field,Philadelphia,United States,BBX,KLOM,-5,A,America/New_York
8505,Okeechobee County Airport,Okeechobee,United States,OBE,KOBE,-5,A,America/New_York
8506,Sebring Regional Airport,Sebring,United States,SEF,KSEF,-5,A,America/New_York
